COD_HOSPITAL,year,n_cases,mean_los,mean_drg_weight,aggregate_caei,dea_input_vrs_score,dea_model
107100,2021,1344,12.276041666666666,2.8552758184523808,4.299424100232999,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
107101,2021,21,17.142857142857142,1.6832571428571428,10.184336490477646,0.4385096126709986,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
107102,2021,122,16.9672131147541,1.1467147540983607,14.796367670437,0.52162377628854,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
109100,2021,506,14.634387351778656,1.4603284584980236,10.021298473379344,0.6350389860857943,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
109101,2021,251,14.187250996015937,4.908022709163347,2.8906245624186178,0.9999999999999997,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
110100,2021,465,18.83440860215054,3.3419167741935483,5.6358101876117335,0.781111607430826,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
110120,2021,90,16.155555555555555,1.37429,11.755565095835344,0.5432677014835325,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
111100,2021,289,11.570934256055363,1.988160899653979,5.819918427160084,0.8558291998709215,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
111101,2021,455,18.043956043956044,1.7682052747252748,10.204672671140813,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
111195,2021,65,14.338461538461539,3.933833846153846,3.6449077666257854,0.7904363301192295,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
112100,2021,483,8.542443064182194,1.3904115942028985,6.143823238959285,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
112102,2021,307,17.599348534201955,4.917107166123778,3.5792078430691916,0.8826385880624289,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
112103,2021,790,13.558227848101266,3.5483553164556962,3.8209893426467825,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
113100,2021,370,12.286486486486487,1.5393481081081082,7.981616647833375,0.6883652140395276,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
114101,2021,441,11.378684807256235,3.6266650793650794,3.1375063752091226,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
114105,2021,91,12.68131868131868,1.9023054945054947,6.66628925687627,0.7361386653490831,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
115100,2021,83,12.385542168674698,1.889112048192771,6.556277157050262,0.6300148799697484,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
116100,2021,232,12.702586206896552,1.4031797413793106,9.052714939007062,0.7438018088313612,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
116105,2021,551,15.834845735027223,1.6274194192377496,9.730033664243692,0.7683937874792163,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
118100,2021,2225,10.595955056179776,2.1811798651685397,4.857900636892697,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
119100,2021,345,8.034782608695652,2.7180872463768115,2.956042937696703,0.9999999999999996,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
120101,2021,310,9.567741935483872,1.4417251612903226,6.636314737630634,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
121109,2021,362,29.306629834254142,3.5952842541436465,8.151408278908013,0.4219518199114423,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
121117,2021,46,18.67391304347826,1.1915695652173914,15.671693528083162,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
123100,2021,480,9.247916666666667,1.3501527083333333,6.849533841310852,0.9999999999999998,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
124105,2021,236,21.25423728813559,1.659178813559322,12.810094436138767,0.4235225104996835,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
125100,2021,13,3.076923076923077,1.7466615384615383,1.7616023535007446,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
126100,2021,239,17.426778242677823,1.4983251046025103,11.63083912106042,0.5313844228922135,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
129100,2021,48,10.1875,1.7791708333333334,5.725981906365559,0.6878760083285549,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
129106,2021,13,2.8461538461538463,1.1648615384615384,2.4433409054889323,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
101100,2022,335,9.361194029850747,1.273339104477612,7.3516897399386645,0.7844030155187109,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
102100,2022,190,17.473684210526315,1.5135089473684211,11.545147612710371,0.4010211234293635,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
103100,2022,236,15.98728813559322,3.3828656779661017,4.725960075720577,0.6061906136597449,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
105100,2022,262,22.267175572519083,1.6931164122137403,13.151591592810133,0.5654641191467851,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
105101,2022,132,10.272727272727273,1.6595469696969696,6.190079256752254,0.6660127469604699,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
105102,2022,70,17.185714285714287,1.5054228571428572,11.41587176265615,0.35429040767568687,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
106102,2022,514,14.587548638132295,1.595659727626459,9.142017176701732,0.5272114834972199,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
107100,2022,1480,14.593918918918918,2.6900879054054054,5.425071385062997,0.9018825722668403,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
107102,2022,153,27.03921568627451,1.4913830065359477,18.130296220203558,0.28386059688359155,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
109100,2022,644,15.26863354037267,1.5839754658385092,9.639438153980443,0.507310495514517,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
109101,2022,203,12.275862068965518,5.264802955665025,2.331684997964922,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
110100,2022,767,16.508474576271187,2.9083783572359843,5.676178457042375,0.7231632566609375,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
110120,2022,145,13.358620689655172,1.3515475862068966,9.883944025342085,0.5159566956352034,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
111100,2022,463,12.695464362850972,2.4183719222462203,5.249591366020836,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
111101,2022,466,18.71030042918455,2.0195,9.264818236783634,0.7905752609265428,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
111195,2022,10,9.6,2.01468,4.765024718565728,0.43636363636363634,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
112100,2022,548,7.195255474452555,1.3995052919708029,5.141284935278877,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
112102,2022,253,17.280632411067195,5.182187351778656,3.334621316833721,0.8571896568821581,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
112103,2022,898,13.211581291759465,3.570970601336303,3.699717182442085,0.999999999999999,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
113100,2022,511,14.75146771037182,1.5364068493150687,9.601276977480305,0.5075674845546817,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
114101,2022,495,12.262626262626263,3.4808513131313132,3.52288137570433,0.9999999999999956,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
114105,2022,38,14.236842105263158,2.1331026315789474,6.67424149897789,0.42617663858761157,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
115100,2022,75,17.533333333333335,1.9809973333333335,8.850760694276554,0.37638773359276206,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
116100,2022,255,16.274509803921568,1.4751211764705883,11.032659596725718,0.44796486584404277,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
116105,2022,709,12.355430183356841,1.5006413258110014,8.233433246735036,0.6231499857467913,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
118100,2022,2104,11.608365019011407,2.253952946768061,5.150225090393578,0.9999999999999987,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
119100,2022,666,10.587087087087086,2.5189384384384383,4.202995565723441,0.9532540556082985,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
121109,2022,598,27.91973244147157,3.603741973244147,7.747428270048362,0.5067124258380786,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
121110,2022,12,8.0,1.0050666666666668,7.959671000265321,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
121117,2022,46,17.891304347826086,1.1881913043478263,15.057595761186162,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
123100,2022,751,7.563249001331558,1.402682689747004,5.391988549238966,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
124105,2022,194,16.11340206185567,1.6773247422680413,9.606608461559736,0.4718253777616323,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
125100,2022,21,1.619047619047619,1.8261285714285715,0.8866011103375081,1.0,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
126100,2022,253,18.08695652173913,1.4045296442687747,12.877589729446791,0.3974999509326064,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
129100,2022,30,11.2,1.72116,6.507239303725394,0.3034626051109866,input_vrs_inputs_bed_days_transfers_outputs_cases_complexity
